26,26
5,1363
14,14
1,1963
20,550
17,23
1,1963
20,550
4080,4090
3,18
4084,4080
3,3
3,58
3,724
20,20
4049,4015
20,20
3,11
21,21
1,4
17,17
3,5
3,5
4084,4083
17,17
1,4088
3,17
3,17
5,875
4084,4088
1,4018
4090,1058
18,5
4,4
4091,4093
1,1576
3,4018
5,5
3,2
5,12
3,85
1,94
2,4
1,1322
8,5
8,8
1,2
3,26
4084,4083
1,6
6,6
1,2
20,1363
1,1963
21,21
1,4080
20,1
20,20
3,17
1,6
2960,2583
3,7
1,6
1,3
3,1342
3,1531
3,3
3,916
5,21
4,4
1,419
1,1
18,18
1,1058
3,1322
3,14
3,1
3,29
1,3
3,26
3,2
1,100
3,1531
14,14
4084,4080
3,23
1,4087
1,4087
3,3
3,4005
3,1058
3,27
4036,4033
1,82
1,2
1,20
1,6
5,43
4083,3
1,4
1,1342
1,4007
6,6
6,6
4,4
5,5
4083,4080
646,589
3,1
1,66
1,1
20,20
1,85
3,1
5,5
4084,4088
1,4084
3,1934
1,3
1,1058
20,20
1,550
3,4090
20,20
4,4
20,20
26,26
27,27
26,26
5,1135
1,18
20,20
1877,2135
3,18
1,724
3,4
3,2
8,8
1,1322
3,20
1,1
1,17
20,20
5,916
3,17
5,916
8,8
18,18
6,6
17,7
17,7
4,4
1,1
3,3
3,1322
1,6
3,17
1,4005
3,17
1,4090
3,17
1,724
1,4090
1,1
1,4089
1,1322
37,37
11,11
3,3
27,27
20,14
3,17
20,20
4083,4085
3,8
4084,4087
3,17
1,4018
1,4005
3,6
3,17
1,3
1,4093
1,46
5,7
1124,1322
1,356
3,17
1,4088
3,17
17,916
4090,4089
1,27
6,6
3,875
1,1963
3,3
17,17
3,20
1,2
1,8
3,11
3,14
27,27
4,4
1,4016
4083,4080
1,55
1,6
2657,3921
5,4
5,20
3,4087
3,20
17,20
2,2
1,4087
3,4
3,94
1,1
4081,4089
4081,4089
82,82
2,3
4083,4080
31,31
1,1005
6,6
3,20
1,6
1,1576
1,6
1,1576
4,4
1,4005
1,2264
1,550
85,85
1,1
1,303
3,8
3,27
700,2000
82,97
3,23
5,20
26,5
21,916
3,27
1,1
2,2
646,589
646,589
17,20
1,82
26,3
27,29
21,21
10,10
1,4018
1,5
27,27
17,14
4,4
5,11
1,18
1,1
1,4085
5,7
3,1342
3,14
4,4
1877,875
1,2135
17,17
5,2380
1,2
1,5
3,4
3,1
1,7
1,589
3,17
3,906
82,94
4,4
3,1924
6,6
3,17
3,2
3,1924
3,18
3,18
20,20
1,4090
1,49
1,11
5,3419
18,18
3,26
43,46
5,3962
1,4
5,1322
4084,4087
3,17
3,5
1,4080
1,589
1,2
1,4088
5,1322
17,17
1,3
1,4005
27,27
1,4018
3,875
2,2
1,4088
1,65
3,916
1,97
3,20
27,27
1,2
1,17
27,27
4083,4080
27,27
4083,4080
4,4
3,5
43,27
1,9
27,27
17,5
1,2
3,16
3,11
1145,7
2871,3597
43,46
21,21
8,8
8,12
1,6
2,5
3,5
3,2
3,2
5,17
1,1230
1,724
3,3
1,3
1,1924
3,1924
3,20
1,1924
17,17
3,8
1,1924
6,6
3,20
3,2
1,419
3,11
6,6
6,6
3,5
1,205
1,6
3,5
85,85
6,6
3,4
1,103
1,4
1,3
3,17
1,4018
4081,4089
3,1
3,3
3,20
3,3
1,2
2,2
4,4
3,2
3,18
5,1924
3,1924
1,4033
3,916
1,482
4,4
3,6
1,1
1124,1539
3,3
18,18
3,1924
1,1
1623,613
3,916
1,1531
1,589
82,82
1,1890
3,1
1,1954
1,43
3,4083
6,6
1,46
1,3
1,1576
1,43
4083,4080
6,6
2,1963
8,8
18,18
8,8
6,6
1,1660
20,20
3,17
1,2594
1,26
1,8
20,20
4083,4093
82,66
8,8
5,1924
1,1924
5,21
6,6
6,6
1,1322
4090,4081
26,26
3,103
20,20
4083,4080
3,17
1,2
3,1322
3,14
20,20
1,4018
3,1230
1,4018
3,1230
27,27
1,4018
2,1322
46,33
3,4
4090,4084
3,31
3,1322
1,82
3,1322
4083,4080
1,4087
4,4
3,18
1,4
17,17
3,27
6,6
3,7
3,20
27,27
3,17
3,1
3,1
6,6
1,4088
1,3
5,4
3,5
3,17
2,5
1,2
3,1924
3,1924
11,11
3,4053
3,9
3,11
4083,4080
3,589
20,20
4,4
1,12
3,486
65,421
6,6
5,1924
3,1
1,4080
4084,3
1,589
1,419
1,1058
3,17
8,875
3,1322
3,11
3,1322
1,1
1,1667
18,18
1,1005
2,5
3,9
3,17
8,8
4084,4093
1,2
1,43
5,8
3,8
26,44
1,27
27,27
1,1576
3,875
3,17
1,724
1,20
1,82
20,20
18,18
17,17
1,2
1,1
1,1322
1,1135
85,97
4,4
4083,4084
20,20
20,20
18,875
1,875
1,2424
1,4085
1,6
3,2135
5,2
5,550
3,23
2,550
3,1366
4,4
24,24
3,17
11,11
1,1493
3,17
1,1963
1,82
3,17
3,18
3,1342
3,17
82,82
26,26
3,5
1,916
8,8
6,6
17,23
4080,4090
4,4
5,5
1,1
1,2
1,18
1,1
1,2
4090,4089
26,26
4081,4089
20,20
20,20
3,17
1,15
1,5
3,17
3,3
27,27
3,3
21,5
3,1531
4080,4090
3,1
20,20
17,17
3,10
82,94
3,2
1,2135
23,23
5,4
17,17
3,4080
8,1924
1,4081
6,6
1,2995
1,2
1877,14
1,2342
5,12
3177,2728
21,21
4,4
11,11
4084,4088
3,20
5,18
82,66
4,4
1,1
1,31
6,6
3,17
4090,4
1,26
1,4015
17,23
1,4088
3,1
3,4
906,810
3,875
27,11
18,18
18,18
2,2
18,18
2,2
4092,4085
26,26
1,4005
3,3
1,3
1,4033
3,4
1,2
1,8
3,21
18,5
3,2
3,20
3,1531
1,20
3,17
3,4
6,6
3,875
1124,1322
1,5
4,4
3,21
3,1924
3,1924
3,6
2,1218
1,33
21,875
3,33
1877,26
1877,26
82,82
1,31
1,82
3,1924
3,43
4003,4005
6,6
1,82
3,27
3,17
3,17
3,6
3,17
3,3
4080,4090
17,17
6,6
3,8
20,20
1,82
1,27
3,18
12,12
1,43
17,17
3,17
5,20
1,17
1,27
4084,4093
27,27
20,20
4016,4018
17,17
17,17
17,17
49,49
1,23
5,7
6,6
1,4080
1942,1686
3,27
20,20
20,20
82,82
3,20
1,4076
3,20
3,8
3,1322
2,2
1,17
3,1
27,27
18,18
1,18
1,1
3,875
26,27
1,4090
21,21
17,17
1,1322
1,4
3,21
1,27
1,589
12,12
3,27
8,8
5,17
3,17
3,1
3,17
1,12
1,18
1,15
1,18
1,4081
1,4090
1877,2000
4090,4084
17,17
14,14
1,20
20,20
85,43
1,4
3,916
3,589
3,17
1877,916
3,6
3,4
3,3
3,3
4,4
1,3398
1,1576
3,1322
1,4027
3,20
3,1
5,1322
3,3
15,15
3,18
6,6
1,94
1,15
3,875
2,2
4088,4087
4080,4090
1,4005
4080,4090
1,4084
4080,4090
1,589
27,27
6,6
1,3
1,4053
1,1
3,5
3,3
3,1058
1,4
17,17
1,43
4,4
14,14
4,4
1,1
3,4018
8,8
8,8
43,49
26,26
17,18
4092,4085
4081,4081
17,17
8,11
1,4089
3,550
3,17
4088,4087
17,17
1,17
3,17
1,1322
1,3
27,33
1,9
1,4085
1,710
3,20
3,17
17,17
5,1322
21,21
27,1322
1,3487
1,2
20,20
4,4
1,4005
3,3
3,8
1,875
5,17
1,1005
1,4005
3,550
4083,4080
5,31
3,21
4,4
3,457
1,82
1,1
1,2
26,26
1,7
3,11
1,65
20,20
3,17
6,6
3,6
3,2
3,4
3,4
1,1322
17,17
1,4084
3,14
3,4080
17,17
1,1
3,20
1,3
1,4027
4087,4083
3,18
4084,4087
1,4033
3,2074
1,3
1,1531
19,19
12,12
3,7
1,1
17,17
1,4005
1,2
1,4005
17,2135
3,27
3,4033
3,23
3,4087
1,29
3,4005
3,6
1,4087
1,3
1,1
17,17
9,9
20,20
5,875
1,1963
17,17
4087,4083
26,1005
6,6
3,2496
3,4090
4087,4083
646,589
15,15
1,43
1,17
1,1322
6,6
3,4084
3,46
1,3
1,1
17,17
3,17
1,4089
3,4088
3,1
3,1531
3,17
26,26
3,3
3,3
3,17
3,18
1,3
1,780
3,1322
1,16
1,1576
17,5
3,20
5,1322
3,20
3,5
5,1322
1,85
1,1
1,1975
18,18
1,2000
3,7
1,85
1,550
886,7
21,21
3,628
3,5
1,589
3,3
3,5
3,5
2,7
4080,3
46,46
1,724
46,46
2,724
3,2
5,1322
4083,4088
3,21
1,4005
3,1924
5,5
3,1924
1,16
6,6
16,16
1,4005
17,17
3,20
1,1230
1176,724
17,17
5,550
1,6
2,1
1,4090
4080,4090
1,4089
3,20
3,20
1,4027
3,17
3,20
3,6
1,550
3,7
3,589
3,486
3,628
3,628
3,2
4090,4088
6,6
1,4081
4,4
4,4
1,2135
1176,904
1,18
3,1230
5,916
3,4084
20,20
1,1369
4090,4084
3,605
4,4
5,5
21,21
2,875
3,8
21,21
3,18
3,20
5,1322
1,4005
3,24
18,4
8,11
1,605
3,4033
20,20
17,17
4049,4045
3,17
1,7
3,17
3,23
1,7
3,17
1,4089
3,4083
1,4087
1,4088
3,85
1,4053
3,20
1,4089
3,4
20,20
3,1
3,1
3,27
3,20
3,20
82,82
3,916
3,6
2,2
17,23
1,4
27,27
14,14
18,5
1,10
82,94
3,5
21,21
1176,724
491,916
3,4005
82,94
100,76
5,875
1,27
17,17
20,20
17,17
31,31
11,11
18,18
3,3
3,14
3,4018
3,1363
1,787
3,17
1,4087
3,1322
5,21
3,21
1,916
1,4045
1,6
6,4080
4,4
1,4005
17,8
7,7
26,4
43,43
26,4
3,21
17,23
3,21
20,20
3,11
1618,1342
1,3
4083,4085
43,58
1,4088
3,17
3,82
1,2
1,3
4,4
1,2
1,3
1,4015
3,17
3,5
1,1
1,5
1,4
1,4018
3,4
11,9
1,916
18,18
3,20
3,17
1,3
1,1
1,4062
1,1
1,4027
5,20
4,4
27,27
2,1
27,27
1,4093
1,4093
20,20
1,4093
1,4089
1,3
1,14
4090,5
1124,1322
3,18
3,17
1,4
17,17
3,17
11,11
18,18
17,17
1,3170
3,23
1,2135
5,1363
3,20
1,1924
1,1
1,1
3,3
3,31
21,3
4,4
15,15
4084,4087
4083,4085
1,550
1,4033
1,4033
4084,4093
3,17
1,4045
4081,4089
17,18
1,7
20,20
3,6
3,4080
3,6
3,4080
3,43
1,2384
20,20
1,2
4003,4005
1,6
4065,4005
4083,4080
1,1058
4080,4083
1,1058
21,21
3,20
1,27
3,17
3,17
3,3
1,6
1,4084
2,4
1124,1322
27,27
3,4
3,3
1,20
3,17
530,1531
3,628
3,628
1,7
17,17
3,5
1,2000
1,6
1,2000
20,20
6,4080
3,4005
4083,4080
1,10
17,5
1,6
1,4089
1,85
3,2
4081,4089
6,4089
3,11
1,5
5,18
3,11
3,1058
3,14
3,5
5,3
3,20
46,41
3,20
20,20
5,18
1,3366
3,4033
3,20
1,82
4,4
2,82
3,11
1,1
27,27
3,5
1,1
4090,4089
15,15
82,83
2,4
1,4080
2,3
3,1
1,4084
3,20
1,1933
6,4080
1,6
18,18
3,10
3,15
4080,4090
3,20
1124,1322
1,4090
3,20
5,1576
4083,4080
1,4033
3,1322
3,20
3,5
17,5
3,1322
1,710
46,52
46,52
15,15
3,2
3,1667
3,27
21,916
20,20
3,3
1,1
18,18
18,18
3,11
3,17
3,3
3,1963
3,18
3,17
5,2
3,811
8,8
18,18
1,2
5,5
1145,4081
3,875
3,25
